LIMIT_BAL,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,DEFAULT PAYMENT NEXT MONTH,SEX_1,SEX_2,EDUCATION_1,EDUCATION_2,EDUCATION_3,EDUCATION_4,MARRIAGE_1,MARRIAGE_2,MARRIAGE_3,MARRIAGE_4
190000.0,36.0,1.0,2.0,2.0,2.0,2.0,2.0,105418.0,107689.0,109678.0,110887.0,111871.0,114223.0,5500.0,5200.0,4500.0,4300.0,4300.0,4400.0,1,1,0,1,0,0,0,0,1,0,0
230000.0,40.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,6514.0,7882.0,162.0,-868.0,-868.0,-868.0,7882.0,162.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,0,1,0,0
60000.0,26.0,2.0,2.0,2.0,2.0,0.0,0.0,61103.0,61380.0,62158.0,120142.0,60428.0,58192.0,3000.0,2746.0,0.0,2297.0,1875.0,1158.0,1,1,0,0,1,0,0,0,1,0,0
500000.0,36.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,0,0,1,0,0
30000.0,57.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,347.0,1353.0,78.0,135.0,68.0,193.0,1353.0,78.0,135.0,68.0,423.0,140.0,1,0,1,0,0,1,0,1,0,0,0
50000.0,34.0,0.0,0.0,0.0,2.0,0.0,0.0,15750.0,16472.0,15530.0,8440.0,1000.0,0.0,1300.0,2410.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0,1,0,0,0
120000.0,23.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,7945.0,3077.0,700.0,268.0,632.0,8815.0,1000.0,1200.0,200.0,632.0,8815.0,8400.0,1,0,1,0,1,0,0,0,1,0,0
240000.0,35.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,528.0,264.0,264.0,264.0,264.0,414.0,0.0,264.0,264.0,264.0,414.0,264.0,1,0,1,0,1,0,0,1,0,0,0
50000.0,23.0,0.0,0.0,-1.0,-1.0,2.0,0.0,16621.0,8044.0,917.0,18353.0,35836.0,18320.0,1037.0,917.0,18436.0,0.0,699.0,580.0,1,0,1,0,1,0,0,0,1,0,0
450000.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,610723.0,555086.0,497132.0,514249.0,462666.0,472480.0,20200.0,18000.0,25135.0,432130.0,17000.0,20000.0,1,1,0,0,1,0,0,0,1,0,0
40000.0,38.0,3.0,2.0,0.0,0.0,2.0,0.0,38291.0,37380.0,38180.0,40524.0,39720.0,39860.0,0.0,1706.0,3050.0,0.0,1565.0,1278.0,1,1,0,0,1,0,0,1,0,0,0
30000.0,28.0,-1.0,2.0,2.0,0.0,0.0,0.0,1190.0,2107.0,1098.0,1098.0,1248.0,982.0,1098.0,0.0,0.0,982.0,150.0,0.0,1,1,0,1,0,0,0,0,1,0,0
30000.0,28.0,1.0,2.0,2.0,2.0,0.0,0.0,25554.0,28031.0,28345.0,27591.0,28218.0,29880.0,3204.0,1068.0,0.0,1068.0,2136.0,600.0,1,1,0,0,0,1,0,0,1,0,0
140000.0,24.0,2.0,2.0,2.0,2.0,2.0,2.0,50643.0,51916.0,52903.0,53652.0,52201.0,55497.0,2400.0,2400.0,2200.0,0.0,4300.0,2200.0,1,0,1,0,1,0,0,0,1,0,0
60000.0,30.0,1.0,2.0,2.0,2.0,2.0,0.0,46138.0,44832.0,47830.0,48458.0,47176.0,47461.0,0.0,4000.0,2000.0,0.0,2000.0,1700.0,1,1,0,0,1,0,0,1,0,0,0
200000.0,31.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1319.0,4997.0,3635.0,130.0,1209.0,938.0,4997.0,3650.0,130.0,1209.0,938.0,105.0,1,0,1,0,1,0,0,1,0,0,0
220000.0,41.0,7.0,6.0,5.0,4.0,3.0,2.0,243234.0,238172.0,232446.0,227800.0,225044.0,222356.0,0.0,0.0,0.0,0.0,0.0,6000.0,1,0,1,1,0,0,0,1,0,0,0
30000.0,40.0,3.0,3.0,2.0,0.0,0.0,0.0,26129.0,25422.0,24728.0,26041.0,26511.0,27034.0,0.0,0.0,1730.0,1200.0,1100.0,1151.0,1,1,0,0,1,0,0,0,1,0,0
60000.0,42.0,-1.0,-1.0,2.0,0.0,-1.0,-1.0,1570.0,21835.0,20680.0,390.0,390.0,14290.0,20680.0,0.0,0.0,390.0,14290.0,2892.0,1,0,1,0,0,1,0,1,0,0,0
80000.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,81218.0,74073.0,68763.0,69192.0,70574.0,70470.0,2527.0,3691.0,2337.0,2512.0,2743.0,2463.0,1,0,1,0,1,0,0,1,0,0,0
90000.0,28.0,0.0,0.0,2.0,2.0,2.0,2.0,87916.0,87459.0,88183.0,91204.0,89687.0,91060.0,5800.0,5400.0,5804.0,0.0,6700.0,0.0,1,0,1,1,0,0,0,0,1,0,0
30000.0,23.0,2.0,-1.0,-1.0,-1.0,0.0,0.0,729.0,479.0,859.0,755.0,755.0,220.0,483.0,859.0,755.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0,0
220000.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,207592.0,212099.0,214669.0,173187.0,176496.0,169649.0,8165.0,6889.0,6033.0,6247.0,6142.0,6146.0,1,0,1,0,1,0,0,1,0,0,0
200000.0,44.0,1.0,2.0,2.0,2.0,0.0,0.0,2667.0,2478.0,6406.0,6216.0,5258.0,7002.0,0.0,4000.0,14.0,2000.0,2000.0,2000.0,1,0,1,0,1,0,0,1,0,0,0
180000.0,30.0,1.0,-2.0,-2.0,-2.0,-1.0,-1.0,-203.0,-698.0,-193.0,-688.0,817.0,1157.0,0.0,1000.0,0.0,2000.0,1000.0,2000.0,1,1,0,1,0,0,0,0,1,0,0
50000.0,31.0,1.0,2.0,2.0,0.0,0.0,0.0,50883.0,51184.0,50092.0,50332.0,29690.0,30246.0,2200.0,4.0,2300.0,1100.0,1400.0,1200.0,1,0,1,1,0,0,0,1,0,0,0
100000.0,31.0,2.0,2.0,2.0,2.0,2.0,2.0,41052.0,42081.0,41131.0,43637.0,42635.0,45440.0,2000.0,0.0,3500.0,0.0,3500.0,2000.0,1,0,1,0,1,0,0,0,1,0,0
140000.0,57.0,2.0,0.0,0.0,0.0,0.0,0.0,131795.0,134083.0,125360.0,99313.0,90623.0,92425.0,6743.0,5421.0,3926.0,3290.0,3310.0,3424.0,1,0,1,0,0,1,0,0,1,0,0
20000.0,46.0,1.0,2.0,2.0,2.0,0.0,0.0,14231.0,14893.0,16160.0,15603.0,15943.0,16286.0,1200.0,1800.0,0.0,600.0,600.0,751.0,1,0,1,1,0,0,0,0,1,0,0
140000.0,43.0,2.0,2.0,0.0,0.0,0.0,0.0,90632.0,88637.0,90859.0,92734.0,48461.0,49067.0,0.0,4200.0,4261.0,2182.0,1844.0,1652.0,1,0,1,0,1,0,0,1,0,0,0
330000.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,138009.0,141253.0,130567.0,128257.0,116988.0,105961.0,7015.0,7000.0,10007.0,6500.0,6600.0,9000.0,1,1,0,1,0,0,0,1,0,0,0
90000.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,83900.0,84236.0,79623.0,70039.0,70962.0,71013.0,4022.0,2917.0,2500.0,2451.0,2600.0,2700.0,1,0,1,0,1,0,0,0,1,0,0
50000.0,31.0,2.0,2.0,3.0,2.0,2.0,2.0,39193.0,42816.0,42838.0,43335.0,44220.0,45159.0,4600.0,1000.0,1500.0,1900.0,1800.0,1200.0,1,0,1,0,1,0,0,0,0,1,0
20000.0,39.0,-1.0,0.0,0.0,2.0,0.0,0.0,18646.0,17746.0,19953.0,19183.0,17703.0,12100.0,2000.0,3200.0,0.0,0.0,1100.0,0.0,1,1,0,0,1,0,0,0,1,0,0
90000.0,35.0,0.0,0.0,2.0,2.0,2.0,2.0,15952.0,18780.0,19177.0,18574.0,19721.0,19254.0,3100.0,1000.0,0.0,1600.0,0.0,800.0,1,1,0,1,0,0,0,1,0,0,0
20000.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,5586.0,6599.0,7615.0,8472.0,8640.0,8971.0,1268.0,1284.0,1141.0,309.0,470.0,321.0,1,0,1,0,1,0,0,1,0,0,0
260000.0,64.0,2.0,2.0,2.0,2.0,2.0,2.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0,1,0,0,0
50000.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,37329.0,32540.0,26601.0,27358.0,28017.0,28593.0,1500.0,1500.0,1200.0,1100.0,1042.0,1009.0,1,0,1,0,1,0,0,0,1,0,0
170000.0,30.0,1.0,-2.0,-1.0,-1.0,-2.0,-2.0,0.0,0.0,550.0,0.0,0.0,0.0,0.0,550.0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,0,0,1,0,0
100000.0,39.0,0.0,0.0,0.0,2.0,2.0,2.0,2998.0,3885.0,7298.0,7032.0,7913.0,7642.0,1100.0,3500.0,0.0,1000.0,0.0,5000.0,1,0,1,1,0,0,0,1,0,0,0
30000.0,38.0,8.0,7.0,6.0,5.0,4.0,3.0,35031.0,34552.0,33756.0,32960.0,31881.0,31085.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1,0,0,0
50000.0,23.0,1.0,2.0,0.0,0.0,0.0,0.0,50638.0,49484.0,45095.0,9299.0,3054.0,0.0,0.0,2155.0,1000.0,1500.0,0.0,3294.0,1,0,1,1,0,0,0,0,1,0,0
200000.0,31.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4138.0,790.0,1230.0,390.0,390.0,390.0,790.0,1230.0,390.0,390.0,390.0,390.0,1,0,1,1,0,0,0,0,1,0,0
240000.0,47.0,1.0,2.0,2.0,2.0,2.0,2.0,138103.0,134976.0,137251.0,144457.0,147604.0,145071.0,500.0,6000.0,11000.0,5600.0,0.0,11077.0,1,1,0,1,0,0,0,1,0,0,0
70000.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,120766.0,55164.0,41549.0,31966.0,31071.0,30476.0,4000.0,2000.0,1500.0,1200.0,1500.0,1500.0,1,1,0,0,1,0,0,0,1,0,0
50000.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,22384.0,13538.0,9199.0,6879.0,6753.0,5440.0,1320.0,2000.0,1284.0,264.0,109.0,390.0,1,1,0,0,1,0,0,1,0,0,0
10000.0,29.0,2.0,2.0,0.0,0.0,2.0,2.0,5948.0,5716.0,7132.0,8477.0,8292.0,9861.0,0.0,1500.0,1500.0,0.0,1604.0,212.0,1,1,0,0,1,0,0,0,1,0,0
500000.0,35.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-73.0,-73.0,-73.0,-73.0,-73.0,-73.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,0,0,1,0,0
30000.0,38.0,2.0,0.0,0.0,2.0,0.0,0.0,24524.0,25546.0,28820.0,28538.0,28208.0,29326.0,1426.0,3700.0,718.0,1500.0,1500.0,3000.0,1,0,1,0,0,1,0,0,1,0,0
500000.0,42.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,30439.0,1844.0,844.0,614.0,2887.0,3850.0,1844.0,1000.0,0.0,3000.0,4000.0,6000.0,1,0,1,1,0,0,0,0,1,0,0
130000.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,116093.0,100296.0,95053.0,96146.0,98310.0,95726.0,3647.0,4198.0,3490.0,3800.0,3920.0,3447.0,1,1,0,1,0,0,0,0,1,0,0
170000.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,94791.0,89330.0,88384.0,84456.0,69871.0,62012.0,4300.0,3314.0,3050.0,2600.0,2600.0,4860.0,1,1,0,0,1,0,0,1,0,0,0
440000.0,45.0,-1.0,-1.0,-1.0,3.0,2.0,2.0,600.0,-420.0,417.0,2217.0,1321.0,8879.0,0.0,1937.0,1800.0,0.0,8480.0,0.0,1,0,1,0,1,0,0,1,0,0,0
30000.0,23.0,2.0,2.0,0.0,0.0,2.0,2.0,15955.0,15410.0,17149.0,18362.0,18919.0,19161.0,0.0,2000.0,1500.0,1000.0,700.0,0.0,1,0,1,0,0,1,0,1,0,0,0
70000.0,23.0,0.0,0.0,0.0,2.0,0.0,0.0,18285.0,16903.0,18903.0,18443.0,10139.0,10141.0,1400.0,2332.0,0.0,365.0,364.0,527.0,1,0,1,0,1,0,0,0,1,0,0
360000.0,36.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,0,1,0,0,0
10000.0,54.0,4.0,3.0,2.0,2.0,2.0,2.0,7936.0,7662.0,8386.0,9069.0,9966.0,8410.0,0.0,1000.0,1000.0,1000.0,0.0,2000.0,1,1,0,0,0,1,0,1,0,0,0
90000.0,40.0,2.0,2.0,2.0,2.0,2.0,0.0,4918.0,4694.0,6547.0,7481.0,7212.0,7595.0,0.0,2100.0,1200.0,0.0,500.0,1000.0,1,0,1,0,1,0,0,1,0,0,0
50000.0,43.0,2.0,2.0,2.0,2.0,2.0,2.0,44865.0,46760.0,47390.0,44520.0,45310.0,44430.0,2923.0,1700.0,0.0,3500.0,0.0,2000.0,1,0,1,0,0,1,0,1,0,0,0
20000.0,23.0,2.0,2.0,2.0,2.0,3.0,2.0,15034.0,17676.0,17100.0,19111.0,18525.0,18080.0,3200.0,0.0,2600.0,0.0,0.0,1700.0,1,1,0,0,0,1,0,0,1,0,0
30000.0,55.0,3.0,2.0,2.0,7.0,7.0,7.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0,1,0,0,0
30000.0,30.0,1.0,3.0,2.0,2.0,3.0,2.0,25907.0,25209.0,24524.0,29397.0,28628.0,32009.0,0.0,0.0,5621.0,0.0,4000.0,1500.0,1,1,0,0,1,0,0,0,1,0,0
50000.0,26.0,1.0,2.0,2.0,2.0,2.0,2.0,38160.0,40213.0,41167.0,41890.0,42605.0,41792.0,3000.0,1900.0,1700.0,1700.0,0.0,2500.0,1,1,0,1,0,0,0,0,1,0,0
230000.0,46.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4328.0,1518.0,1958.0,368.0,1613.0,1371.0,1518.0,1972.0,368.0,1613.0,1371.0,752.0,1,0,1,0,1,0,0,1,0,0,0
70000.0,46.0,2.0,2.0,2.0,2.0,2.0,2.0,29258.0,31137.0,32855.0,33316.0,34137.0,33439.0,2352.0,2531.0,1300.0,1500.0,0.0,1400.0,1,1,0,0,0,1,0,1,0,0,0
20000.0,46.0,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,390.0,0.0,780.0,0.0,0.0,0.0,0.0,780.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0,0
70000.0,32.0,3.0,3.0,4.0,4.0,5.0,6.0,31507.0,33699.0,35839.0,37954.0,39787.0,41601.0,3000.0,3000.0,3000.0,3000.0,3000.0,0.0,1,0,1,0,1,0,0,1,0,0,0
30000.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,15054.0,15104.0,15428.0,16273.0,16305.0,780.0,1551.0,1265.0,1500.0,841.0,0.0,0.0,1,1,0,0,1,0,0,1,0,0,0
50000.0,41.0,2.0,2.0,2.0,2.0,2.0,2.0,23043.0,24064.0,24981.0,25473.0,25857.0,26298.0,1700.0,1600.0,1200.0,1100.0,1000.0,0.0,1,0,1,0,0,1,0,0,1,0,0
10000.0,46.0,1.0,2.0,-1.0,-1.0,-1.0,-1.0,9841.0,9628.0,4060.0,4530.0,2140.0,1875.0,121.0,4060.0,4530.0,2140.0,1875.0,0.0,1,0,1,0,1,0,0,1,0,0,0
10000.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,5757.0,6805.0,7662.0,8034.0,8256.0,8957.0,1300.0,1128.0,500.0,500.0,1000.0,500.0,1,1,0,0,1,0,0,0,0,1,0
20000.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,17441.0,17696.0,18672.0,18654.0,19584.0,19390.0,1309.0,1285.0,657.0,2000.0,388.0,390.0,1,1,0,0,1,0,0,1,0,0,0
20000.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,19791.0,19591.0,15788.0,14911.0,11699.0,12224.0,1917.0,1000.0,1000.0,1000.0,1068.0,0.0,1,1,0,0,1,0,0,0,1,0,0
30000.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,20059.0,21061.0,22092.0,23104.0,23420.0,24045.0,1641.0,1672.0,1684.0,1000.0,1000.0,1000.0,1,0,1,0,1,0,0,0,1,0,0
120000.0,34.0,1.0,2.0,2.0,-1.0,-1.0,-1.0,650.0,625.0,300.0,475.0,300.0,325.0,300.0,0.0,500.0,300.0,500.0,300.0,1,1,0,1,0,0,0,0,1,0,0
50000.0,26.0,1.0,2.0,2.0,2.0,2.0,2.0,31336.0,32320.0,33408.0,32577.0,34329.0,33643.0,1800.0,1900.0,0.0,2600.0,0.0,1700.0,1,0,1,0,0,1,0,0,1,0,0
30000.0,45.0,2.0,2.0,2.0,3.0,5.0,4.0,25161.0,24476.0,28721.0,31262.0,30217.0,29158.0,0.0,5000.0,3300.0,0.0,0.0,0.0,1,1,0,0,0,1,0,1,0,0,0
320000.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,367670.0,374631.0,348144.0,311004.0,254598.0,227869.0,13200.0,13006.0,11500.0,9000.0,10000.0,8000.0,1,1,0,0,1,0,0,1,0,0,0
20000.0,38.0,1.0,-1.0,-1.0,-2.0,-2.0,-2.0,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,1,0,0,0
230000.0,27.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0,17077.0,22420.0,57255.0,34289.0,0.0,0.0,22437.0,57326.0,34311.0,0.0,0.0,0.0,1,0,1,1,0,0,0,0,1,0,0
190000.0,26.0,2.0,0.0,0.0,0.0,0.0,0.0,204297.0,106428.0,109736.0,111487.0,114878.0,118541.0,6355.0,6500.0,5000.0,5117.0,5644.0,4767.0,1,0,1,1,0,0,0,0,1,0,0
110000.0,30.0,2.0,2.0,2.0,2.0,2.0,0.0,124206.0,124679.0,126200.0,130540.0,127114.0,111429.0,4000.0,5000.0,8000.0,0.0,5000.0,5000.0,1,0,1,0,1,0,0,0,1,0,0
140000.0,24.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6312.0,-148.0,8431.0,11034.0,5040.0,7838.0,0.0,8579.0,11034.0,5040.0,7838.0,11737.0,1,1,0,0,1,0,0,0,1,0,0
20000.0,33.0,3.0,2.0,8.0,7.0,6.0,5.0,14513.0,22232.0,21936.0,21631.0,21026.0,20130.0,8000.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0,0,1,0,0
360000.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,354626.0,356006.0,351383.0,335323.0,332865.0,333404.0,14000.0,14000.0,12000.0,12000.0,12000.0,12000.0,1,0,1,0,1,0,0,0,1,0,0
80000.0,27.0,0.0,0.0,0.0,-1.0,0.0,0.0,36406.0,31472.0,10246.0,20202.0,20077.0,20247.0,2000.0,5056.0,20202.0,726.0,891.0,10000.0,1,0,1,0,1,0,0,0,1,0,0
160000.0,28.0,3.0,2.0,2.0,2.0,2.0,2.0,110819.0,107629.0,113902.0,115543.0,118353.0,116298.0,0.0,9600.0,5000.0,4800.0,0.0,3900.0,1,0,1,0,1,0,0,0,1,0,0
20000.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,15389.0,16397.0,17195.0,17499.0,16236.0,10400.0,1270.0,1341.0,1160.0,556.0,600.0,0.0,1,0,1,0,1,0,0,0,1,0,0
500000.0,45.0,1.0,-1.0,-1.0,-1.0,-2.0,-2.0,0.0,1376.0,3719.0,-200.0,-200.0,-200.0,1376.0,3723.0,1319.0,0.0,0.0,0.0,1,0,1,0,1,0,0,1,0,0,0
120000.0,35.0,2.0,2.0,2.0,2.0,0.0,0.0,110581.0,104687.0,112279.0,108089.0,88594.0,87630.0,0.0,10800.0,0.0,3500.0,3400.0,3500.0,1,0,1,1,0,0,0,0,1,0,0
20000.0,46.0,0.0,0.0,0.0,0.0,0.0,3.0,16294.0,17327.0,18335.0,18935.0,20624.0,20702.0,1600.0,1600.0,1200.0,2600.0,700.0,0.0,1,0,1,0,1,0,0,1,0,0,0
180000.0,53.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,466.0,1,1,0,0,1,0,0,1,0,0,0
10000.0,46.0,3.0,2.0,2.0,2.0,2.0,4.0,5997.0,5753.0,9629.0,9328.0,11411.0,10652.0,0.0,4000.0,0.0,2395.0,0.0,0.0,1,0,1,0,1,0,0,0,0,1,0
120000.0,30.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,711.0,878.0,1131.0,441.0,441.0,441.0,878.0,1131.0,441.0,441.0,441.0,455.0,1,0,1,1,0,0,0,0,1,0,0
170000.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,201851.0,195038.0,189067.0,180389.0,137030.0,129222.0,6873.0,7509.0,5573.0,4309.0,4239.0,5142.0,1,1,0,1,0,0,0,0,1,0,0
360000.0,38.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1,0,0,0
40000.0,46.0,2.0,2.0,2.0,3.0,2.0,3.0,27324.0,30108.0,32515.0,31698.0,33581.0,32772.0,3573.0,3206.0,0.0,2700.0,0.0,0.0,1,1,0,0,1,0,0,1,0,0,0
130000.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,128846.0,130525.0,74745.0,68597.0,54774.0,53728.0,5170.0,2584.0,4000.0,2006.0,2000.0,2004.0,1,1,0,1,0,0,0,1,0,0,0
50000.0,29.0,-1.0,2.0,2.0,2.0,2.0,0.0,53746.0,51631.0,50880.0,51034.0,46154.0,42852.0,0.0,5160.0,1753.0,0.0,1508.0,5000.0,1,1,0,1,0,0,0,0,1,0,0
30000.0,37.0,1.0,2.0,2.0,0.0,0.0,2.0,20829.0,22689.0,22043.0,23367.0,24983.0,25437.0,2500.0,0.0,2000.0,2000.0,1000.0,0.0,1,1,0,1,0,0,0,1,0,0,0
410000.0,46.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,0,1,0,0,0
290000.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,6615.0,8494.0,10336.0,15127.0,19685.0,29275.0,2000.0,2000.0,5000.0,5000.0,10000.0,5000.0,1,0,1,1,0,0,0,1,0,0,0
20000.0,55.0,3.0,2.0,2.0,2.0,0.0,0.0,13139.0,12636.0,15212.0,14675.0,14835.0,15047.0,0.0,3100.0,0.0,700.0,600.0,2000.0,1,1,0,0,1,0,0,1,0,0,0
470000.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,33277.0,34292.0,38423.0,197773.0,202722.0,46980.0,1869.0,5000.0,162546.0,5783.0,1689.0,1977.0,1,1,0,1,0,0,0,1,0,0,0
30000.0,50.0,2.0,2.0,2.0,2.0,2.0,2.0,30615.0,28691.0,30474.0,27468.0,25813.0,25251.0,0.0,3017.0,12.0,3000.0,0.0,4000.0,1,0,1,0,0,1,0,1,0,0,0
180000.0,30.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,0,1,0,0,0
50000.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,52711.0,47302.0,48540.0,48355.0,18184.0,18591.0,1769.0,2007.0,1822.0,651.0,700.0,1000.0,1,1,0,0,1,0,0,0,1,0,0
20000.0,46.0,0.0,0.0,3.0,2.0,0.0,0.0,8168.0,12309.0,11834.0,11180.0,780.0,1170.0,4600.0,0.0,0.0,0.0,0.0,930.0,1,1,0,0,1,0,0,1,0,0,0
180000.0,38.0,2.0,0.0,0.0,0.0,0.0,0.0,183939.0,176737.0,179787.0,181918.0,169664.0,173169.0,8000.0,7900.0,6900.0,6200.0,6700.0,6700.0,1,0,1,1,0,0,0,1,0,0,0
240000.0,46.0,0.0,0.0,0.0,0.0,-2.0,-2.0,177221.0,169897.0,166064.0,0.0,0.0,0.0,7053.0,6520.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,1,0,0,0
50000.0,45.0,3.0,2.0,3.0,2.0,4.0,3.0,25867.0,29133.0,28371.0,31208.0,30149.0,29375.0,4000.0,0.0,3600.0,0.0,0.0,0.0,1,1,0,0,1,0,0,0,1,0,0
110000.0,54.0,2.0,2.0,2.0,2.0,2.0,2.0,55753.0,56839.0,58039.0,58792.0,59620.0,60819.0,2600.0,2700.0,2300.0,2400.0,2300.0,2400.0,1,1,0,0,1,0,0,1,0,0,0
30000.0,37.0,3.0,3.0,3.0,2.0,0.0,0.0,27672.0,28911.0,29163.0,28380.0,28636.0,30290.0,2000.0,1000.0,0.0,1000.0,2100.0,1500.0,1,0,1,0,1,0,0,1,0,0,0
200000.0,22.0,0.0,0.0,0.0,0.0,0.0,2.0,205736.0,199379.0,132963.0,145115.0,153040.0,155636.0,7758.0,5001.0,15000.0,10800.0,5600.0,0.0,1,0,1,0,1,0,0,0,1,0,0
50000.0,27.0,2.0,2.0,0.0,0.0,0.0,0.0,43063.0,41932.0,38411.0,30659.0,30963.0,30505.0,0.0,1600.0,1712.0,1016.0,2500.0,0.0,1,1,0,0,1,0,0,0,1,0,0
300000.0,50.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4886.0,1,0,1,0,0,1,0,1,0,0,0
150000.0,41.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,1464.0,2084.0,384.0,0.0,2344.0,822.0,2091.0,384.0,0.0,2344.0,0.0,472.0,1,1,0,1,0,0,0,0,1,0,0
150000.0,40.0,0.0,0.0,0.0,0.0,0.0,-2.0,142326.0,145231.0,150145.0,150500.0,0.0,0.0,4500.0,6114.0,3500.0,0.0,0.0,0.0,1,1,0,0,1,0,0,1,0,0,0
200000.0,49.0,2.0,2.0,2.0,2.0,2.0,2.0,91140.0,93011.0,90634.0,95464.0,99894.0,98171.0,4200.0,0.0,7260.0,6100.0,0.0,3800.0,1,0,1,0,1,0,0,0,1,0,0
60000.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,20636.0,21367.0,22334.0,22426.0,22240.0,25378.0,1369.0,1336.0,927.0,801.0,4000.0,5000.0,1,0,1,0,1,0,0,1,0,0,0
220000.0,51.0,-1.0,-1.0,-1.0,2.0,2.0,-2.0,2262.0,2255.0,8105.0,2224.0,150.0,1000.0,2276.0,8117.0,0.0,150.0,1000.0,2619.0,1,0,1,1,0,0,0,1,0,0,0
