id,default_probability,explainability,variables,threshold,looks_defaulter
1039,0.32189146,"{'LIMIT_BAL': 0.1899999976158142, 'AGE': -0.0, 'PAY_0': -0.25, 'PAY_2': -0.15000000596046448, 'PAY_3': -0.029999999329447746, 'PAY_4': -0.05999999865889549, 'PAY_5': -0.03999999910593033, 'PAY_6': -0.03999999910593033, 'BILL_AMT1': -0.10999999940395355, 'BILL_AMT2': -0.029999999329447746, 'BILL_AMT3': -0.009999999776482582, 'BILL_AMT4': -0.0, 'BILL_AMT5': -0.029999999329447746, 'BILL_AMT6': -0.019999999552965164, 'PAY_AMT1': -0.009999999776482582, 'PAY_AMT2': 0.0, 'PAY_AMT3': -0.029999999329447746, 'PAY_AMT4': 0.009999999776482582, 'PAY_AMT5': 0.009999999776482582, 'PAY_AMT6': -0.029999999329447746, 'SEX_1': -0.019999999552965164, 'SEX_2': -0.009999999776482582, 'EDUCATION_1': 0.009999999776482582, 'EDUCATION_2': -0.03999999910593033, 'EDUCATION_3': 0.019999999552965164, 'EDUCATION_4': 0.0, 'MARRIAGE_1': -0.019999999552965164, 'MARRIAGE_2': -0.029999999329447746, 'MARRIAGE_3': -0.0, 'MARRIAGE_4': 0.0}","{'SEX': 2, 'EDUCATION': 3, 'MARRIAGE': 2, 'LIMIT_BAL': 50000, 'AGE': 23, 'PAY_0': 0, 'PAY_2': 0, 'PAY_3': 0, 'PAY_4': 0, 'PAY_5': 0, 'PAY_6': 0, 'BILL_AMT1': 43979, 'BILL_AMT2': 33403, 'BILL_AMT3': 20879, 'BILL_AMT4': 18573, 'BILL_AMT5': 17318, 'BILL_AMT6': 17936, 'PAY_AMT1': 2000, 'PAY_AMT2': 2000, 'PAY_AMT3': 2000, 'PAY_AMT4': 1000, 'PAY_AMT5': 1000, 'PAY_AMT6': 2800}",0.5720118284225464,False
26007,0.31935048,"{'LIMIT_BAL': -0.15000000596046448, 'AGE': -0.009999999776482582, 'PAY_0': -0.2800000011920929, 'PAY_2': -0.10000000149011612, 'PAY_3': -0.019999999552965164, 'PAY_4': -0.07000000029802322, 'PAY_5': -0.05999999865889549, 'PAY_6': -0.009999999776482582, 'BILL_AMT1': -0.12999999523162842, 'BILL_AMT2': -0.019999999552965164, 'BILL_AMT3': -0.09000000357627869, 'BILL_AMT4': -0.019999999552965164, 'BILL_AMT5': 0.009999999776482582, 'BILL_AMT6': -0.0, 'PAY_AMT1': -0.019999999552965164, 'PAY_AMT2': 0.10999999940395355, 'PAY_AMT3': 0.12999999523162842, 'PAY_AMT4': 0.11999999731779099, 'PAY_AMT5': -0.019999999552965164, 'PAY_AMT6': -0.09000000357627869, 'SEX_1': -0.009999999776482582, 'SEX_2': -0.009999999776482582, 'EDUCATION_1': 0.009999999776482582, 'EDUCATION_2': 0.019999999552965164, 'EDUCATION_3': -0.0, 'EDUCATION_4': 0.0, 'MARRIAGE_1': -0.009999999776482582, 'MARRIAGE_2': -0.029999999329447746, 'MARRIAGE_3': -0.0, 'MARRIAGE_4': 0.0}","{'SEX': 2, 'EDUCATION': 2, 'MARRIAGE': 2, 'LIMIT_BAL': 300000, 'AGE': 30, 'PAY_0': 0, 'PAY_2': 0, 'PAY_3': 0, 'PAY_4': -2, 'PAY_5': -2, 'PAY_6': -1, 'BILL_AMT1': 133115, 'BILL_AMT2': 41300, 'BILL_AMT3': 0, 'BILL_AMT4': 0, 'BILL_AMT5': 0, 'BILL_AMT6': 2538, 'PAY_AMT1': 2300, 'PAY_AMT2': 0, 'PAY_AMT3': 0, 'PAY_AMT4': 0, 'PAY_AMT5': 2538, 'PAY_AMT6': 47473}",0.5720118284225464,False
474,0.7189782,"{'LIMIT_BAL': 0.15000000596046448, 'AGE': 0.009999999776482582, 'PAY_0': 0.009999999776482582, 'PAY_2': 0.5299999713897705, 'PAY_3': 0.18000000715255737, 'PAY_4': -0.03999999910593033, 'PAY_5': -0.09000000357627869, 'PAY_6': 0.2800000011920929, 'BILL_AMT1': -0.12999999523162842, 'BILL_AMT2': -0.009999999776482582, 'BILL_AMT3': 0.019999999552965164, 'BILL_AMT4': -0.05000000074505806, 'BILL_AMT5': 0.0, 'BILL_AMT6': 0.019999999552965164, 'PAY_AMT1': 0.009999999776482582, 'PAY_AMT2': 0.009999999776482582, 'PAY_AMT3': -0.019999999552965164, 'PAY_AMT4': -0.03999999910593033, 'PAY_AMT5': -0.0, 'PAY_AMT6': 0.03999999910593033, 'SEX_1': 0.0, 'SEX_2': 0.019999999552965164, 'EDUCATION_1': 0.0, 'EDUCATION_2': -0.009999999776482582, 'EDUCATION_3': 0.009999999776482582, 'EDUCATION_4': 0.0, 'MARRIAGE_1': 0.009999999776482582, 'MARRIAGE_2': 0.029999999329447746, 'MARRIAGE_3': -0.0, 'MARRIAGE_4': 0.0}","{'SEX': 1, 'EDUCATION': 3, 'MARRIAGE': 1, 'LIMIT_BAL': 60000, 'AGE': 38, 'PAY_0': 1, 'PAY_2': 2, 'PAY_3': 2, 'PAY_4': 0, 'PAY_5': 0, 'PAY_6': 2, 'BILL_AMT1': 29295, 'BILL_AMT2': 30321, 'BILL_AMT3': 31018, 'BILL_AMT4': 32193, 'BILL_AMT5': 34213, 'BILL_AMT6': 35002, 'PAY_AMT1': 1800, 'PAY_AMT2': 1500, 'PAY_AMT3': 2000, 'PAY_AMT4': 2700, 'PAY_AMT5': 1500, 'PAY_AMT6': 0}",0.5720118284225464,True
2767,0.20466699,"{'LIMIT_BAL': -0.2199999988079071, 'AGE': -0.009999999776482582, 'PAY_0': -0.23999999463558197, 'PAY_2': -0.17000000178813934, 'PAY_3': -0.05000000074505806, 'PAY_4': -0.07999999821186066, 'PAY_5': -0.03999999910593033, 'PAY_6': -0.03999999910593033, 'BILL_AMT1': -0.07000000029802322, 'BILL_AMT2': -0.019999999552965164, 'BILL_AMT3': -0.0, 'BILL_AMT4': -0.009999999776482582, 'BILL_AMT5': -0.019999999552965164, 'BILL_AMT6': -0.009999999776482582, 'PAY_AMT1': -0.10999999940395355, 'PAY_AMT2': -0.09000000357627869, 'PAY_AMT3': -0.10000000149011612, 'PAY_AMT4': -0.10000000149011612, 'PAY_AMT5': 0.0, 'PAY_AMT6': -0.019999999552965164, 'SEX_1': -0.009999999776482582, 'SEX_2': -0.019999999552965164, 'EDUCATION_1': 0.009999999776482582, 'EDUCATION_2': 0.029999999329447746, 'EDUCATION_3': -0.009999999776482582, 'EDUCATION_4': 0.0, 'MARRIAGE_1': 0.009999999776482582, 'MARRIAGE_2': 0.03999999910593033, 'MARRIAGE_3': 0.0, 'MARRIAGE_4': 0.0}","{'SEX': 2, 'EDUCATION': 2, 'MARRIAGE': 1, 'LIMIT_BAL': 180000, 'AGE': 36, 'PAY_0': 0, 'PAY_2': 0, 'PAY_3': 0, 'PAY_4': 0, 'PAY_5': 0, 'PAY_6': 0, 'BILL_AMT1': 98736, 'BILL_AMT2': 96566, 'BILL_AMT3': 81166, 'BILL_AMT4': 72463, 'BILL_AMT5': 72189, 'BILL_AMT6': 70712, 'PAY_AMT1': 6025, 'PAY_AMT2': 5000, 'PAY_AMT3': 6800, 'PAY_AMT4': 5000, 'PAY_AMT5': 5000, 'PAY_AMT6': 5000}",0.5720118284225464,False
11651,0.6019212,"{'LIMIT_BAL': -0.10999999940395355, 'AGE': 0.15000000596046448, 'PAY_0': -0.20000000298023224, 'PAY_2': -0.12999999523162842, 'PAY_3': -0.05999999865889549, 'PAY_4': -0.05999999865889549, 'PAY_5': -0.009999999776482582, 'PAY_6': -0.05000000074505806, 'BILL_AMT1': 0.25, 'BILL_AMT2': 0.0, 'BILL_AMT3': -0.05000000074505806, 'BILL_AMT4': -0.03999999910593033, 'BILL_AMT5': 0.05000000074505806, 'BILL_AMT6': 0.009999999776482582, 'PAY_AMT1': 0.18000000715255737, 'PAY_AMT2': 0.07999999821186066, 'PAY_AMT3': 0.10999999940395355, 'PAY_AMT4': 0.11999999731779099, 'PAY_AMT5': 0.019999999552965164, 'PAY_AMT6': 0.07000000029802322, 'SEX_1': 0.009999999776482582, 'SEX_2': 0.029999999329447746, 'EDUCATION_1': -0.009999999776482582, 'EDUCATION_2': -0.009999999776482582, 'EDUCATION_3': -0.0, 'EDUCATION_4': 0.0, 'MARRIAGE_1': 0.009999999776482582, 'MARRIAGE_2': 0.029999999329447746, 'MARRIAGE_3': -0.0, 'MARRIAGE_4': 0.0}","{'SEX': 1, 'EDUCATION': 1, 'MARRIAGE': 1, 'LIMIT_BAL': 490000, 'AGE': 54, 'PAY_0': -2, 'PAY_2': -2, 'PAY_3': -2, 'PAY_4': -2, 'PAY_5': -2, 'PAY_6': -2, 'BILL_AMT1': 0, 'BILL_AMT2': 0, 'BILL_AMT3': 0, 'BILL_AMT4': 0, 'BILL_AMT5': 0, 'BILL_AMT6': 0, 'PAY_AMT1': 0, 'PAY_AMT2': 0, 'PAY_AMT3': 0, 'PAY_AMT4': 0, 'PAY_AMT5': 0, 'PAY_AMT6': 0}",0.5720118284225464,True
22084,0.35211915,"{'LIMIT_BAL': -0.07999999821186066, 'AGE': -0.029999999329447746, 'PAY_0': -0.23000000417232513, 'PAY_2': -0.1899999976158142, 'PAY_3': -0.07000000029802322, 'PAY_4': -0.05000000074505806, 'PAY_5': -0.029999999329447746, 'PAY_6': -0.07999999821186066, 'BILL_AMT1': 0.15000000596046448, 'BILL_AMT2': -0.019999999552965164, 'BILL_AMT3': -0.07999999821186066, 'BILL_AMT4': -0.029999999329447746, 'BILL_AMT5': -0.05999999865889549, 'BILL_AMT6': -0.019999999552965164, 'PAY_AMT1': 0.18000000715255737, 'PAY_AMT2': 0.07999999821186066, 'PAY_AMT3': 0.11999999731779099, 'PAY_AMT4': -0.20000000298023224, 'PAY_AMT5': -0.009999999776482582, 'PAY_AMT6': 0.07999999821186066, 'SEX_1': -0.009999999776482582, 'SEX_2': -0.009999999776482582, 'EDUCATION_1': -0.009999999776482582, 'EDUCATION_2': 0.009999999776482582, 'EDUCATION_3': -0.0, 'EDUCATION_4': 0.0, 'MARRIAGE_1': -0.0, 'MARRIAGE_2': 0.0, 'MARRIAGE_3': -0.0, 'MARRIAGE_4': 0.0}","{'SEX': 2, 'EDUCATION': 1, 'MARRIAGE': 2, 'LIMIT_BAL': 400000, 'AGE': 27, 'PAY_0': -2, 'PAY_2': -2, 'PAY_3': -2, 'PAY_4': -2, 'PAY_5': -2, 'PAY_6': -2, 'BILL_AMT1': 0, 'BILL_AMT2': 0, 'BILL_AMT3': 0, 'BILL_AMT4': 0, 'BILL_AMT5': 18014, 'BILL_AMT6': 0, 'PAY_AMT1': 0, 'PAY_AMT2': 0, 'PAY_AMT3': 0, 'PAY_AMT4': 18014, 'PAY_AMT5': 3710, 'PAY_AMT6': 0}",0.5720118284225464,False
9165,0.8712428,"{'LIMIT_BAL': 0.1899999976158142, 'AGE': -0.009999999776482582, 'PAY_0': 1.0700000524520874, 'PAY_2': -0.05999999865889549, 'PAY_3': -0.0, 'PAY_4': 0.23000000417232513, 'PAY_5': 0.1899999976158142, 'PAY_6': 0.3100000023841858, 'BILL_AMT1': -0.05000000074505806, 'BILL_AMT2': 0.009999999776482582, 'BILL_AMT3': -0.009999999776482582, 'BILL_AMT4': 0.0, 'BILL_AMT5': -0.0, 'BILL_AMT6': -0.0, 'PAY_AMT1': 0.05000000074505806, 'PAY_AMT2': -0.009999999776482582, 'PAY_AMT3': 0.10999999940395355, 'PAY_AMT4': -0.009999999776482582, 'PAY_AMT5': -0.029999999329447746, 'PAY_AMT6': -0.0, 'SEX_1': -0.0, 'SEX_2': 0.009999999776482582, 'EDUCATION_1': -0.009999999776482582, 'EDUCATION_2': 0.009999999776482582, 'EDUCATION_3': -0.009999999776482582, 'EDUCATION_4': 0.0, 'MARRIAGE_1': -0.019999999552965164, 'MARRIAGE_2': -0.03999999910593033, 'MARRIAGE_3': -0.0, 'MARRIAGE_4': 0.0}","{'SEX': 1, 'EDUCATION': 2, 'MARRIAGE': 2, 'LIMIT_BAL': 30000, 'AGE': 28, 'PAY_0': 2, 'PAY_2': 0, 'PAY_3': 0, 'PAY_4': 2, 'PAY_5': 2, 'PAY_6': 2, 'BILL_AMT1': 26177, 'BILL_AMT2': 27249, 'BILL_AMT3': 29473, 'BILL_AMT4': 28719, 'BILL_AMT5': 29513, 'BILL_AMT6': 28890, 'PAY_AMT1': 1800, 'PAY_AMT2': 3000, 'PAY_AMT3': 0, 'PAY_AMT4': 2400, 'PAY_AMT5': 0, 'PAY_AMT6': 1600}",0.5720118284225464,True
10658,0.41636735,"{'LIMIT_BAL': -0.10000000149011612, 'AGE': -0.029999999329447746, 'PAY_0': -0.20000000298023224, 'PAY_2': -0.18000000715255737, 'PAY_3': -0.07000000029802322, 'PAY_4': -0.03999999910593033, 'PAY_5': -0.0, 'PAY_6': -0.029999999329447746, 'BILL_AMT1': 0.15000000596046448, 'BILL_AMT2': -0.009999999776482582, 'BILL_AMT3': -0.07999999821186066, 'BILL_AMT4': -0.029999999329447746, 'BILL_AMT5': -0.009999999776482582, 'BILL_AMT6': -0.0, 'PAY_AMT1': 0.20000000298023224, 'PAY_AMT2': 0.07000000029802322, 'PAY_AMT3': -0.07999999821186066, 'PAY_AMT4': 0.10000000149011612, 'PAY_AMT5': -0.009999999776482582, 'PAY_AMT6': 0.07999999821186066, 'SEX_1': -0.009999999776482582, 'SEX_2': -0.009999999776482582, 'EDUCATION_1': -0.0, 'EDUCATION_2': -0.009999999776482582, 'EDUCATION_3': -0.0, 'EDUCATION_4': 0.0, 'MARRIAGE_1': -0.0, 'MARRIAGE_2': -0.009999999776482582, 'MARRIAGE_3': -0.0, 'MARRIAGE_4': 0.0}","{'SEX': 2, 'EDUCATION': 1, 'MARRIAGE': 2, 'LIMIT_BAL': 200000, 'AGE': 30, 'PAY_0': -2, 'PAY_2': -2, 'PAY_3': -2, 'PAY_4': -1, 'PAY_5': 0, 'PAY_6': -1, 'BILL_AMT1': 0, 'BILL_AMT2': 0, 'BILL_AMT3': 324, 'BILL_AMT4': 3741, 'BILL_AMT5': 1374, 'BILL_AMT6': 2932, 'PAY_AMT1': 0, 'PAY_AMT2': 324, 'PAY_AMT3': 3741, 'PAY_AMT4': 0, 'PAY_AMT5': 3118, 'PAY_AMT6': 0}",0.5720118284225464,False
28055,0.91954285,"{'LIMIT_BAL': 0.15000000596046448, 'AGE': 0.009999999776482582, 'PAY_0': 0.7200000286102295, 'PAY_2': 0.4699999988079071, 'PAY_3': 0.1599999964237213, 'PAY_4': 0.1599999964237213, 'PAY_5': 0.14000000059604645, 'PAY_6': 0.20000000298023224, 'BILL_AMT1': 0.05999999865889549, 'BILL_AMT2': 0.05000000074505806, 'BILL_AMT3': 0.029999999329447746, 'BILL_AMT4': 0.019999999552965164, 'BILL_AMT5': -0.009999999776482582, 'BILL_AMT6': -0.009999999776482582, 'PAY_AMT1': 0.05000000074505806, 'PAY_AMT2': 0.07000000029802322, 'PAY_AMT3': 0.07000000029802322, 'PAY_AMT4': 0.05000000074505806, 'PAY_AMT5': 0.029999999329447746, 'PAY_AMT6': 0.029999999329447746, 'SEX_1': -0.009999999776482582, 'SEX_2': -0.009999999776482582, 'EDUCATION_1': -0.0, 'EDUCATION_2': 0.0, 'EDUCATION_3': -0.0, 'EDUCATION_4': 0.0, 'MARRIAGE_1': 0.009999999776482582, 'MARRIAGE_2': 0.009999999776482582, 'MARRIAGE_3': -0.0, 'MARRIAGE_4': 0.0}","{'SEX': 2, 'EDUCATION': 2, 'MARRIAGE': 1, 'LIMIT_BAL': 20000, 'AGE': 32, 'PAY_0': 3, 'PAY_2': 2, 'PAY_3': 2, 'PAY_4': 7, 'PAY_5': 7, 'PAY_6': 7, 'BILL_AMT1': 2400, 'BILL_AMT2': 2400, 'BILL_AMT3': 2400, 'BILL_AMT4': 2400, 'BILL_AMT5': 2400, 'BILL_AMT6': 2400, 'PAY_AMT1': 0, 'PAY_AMT2': 0, 'PAY_AMT3': 0, 'PAY_AMT4': 0, 'PAY_AMT5': 0, 'PAY_AMT6': 0}",0.5720118284225464,True
3924,0.26382977,"{'LIMIT_BAL': -0.14000000059604645, 'AGE': 0.009999999776482582, 'PAY_0': -0.23999999463558197, 'PAY_2': -0.18000000715255737, 'PAY_3': -0.05999999865889549, 'PAY_4': -0.05000000074505806, 'PAY_5': -0.029999999329447746, 'PAY_6': -0.029999999329447746, 'BILL_AMT1': 0.12999999523162842, 'BILL_AMT2': -0.019999999552965164, 'BILL_AMT3': -0.10000000149011612, 'BILL_AMT4': -0.07000000029802322, 'BILL_AMT5': -0.05999999865889549, 'BILL_AMT6': -0.009999999776482582, 'PAY_AMT1': 0.14000000059604645, 'PAY_AMT2': 0.07999999821186066, 'PAY_AMT3': -0.12999999523162842, 'PAY_AMT4': -0.1599999964237213, 'PAY_AMT5': -0.009999999776482582, 'PAY_AMT6': -0.05000000074505806, 'SEX_1': -0.009999999776482582, 'SEX_2': -0.019999999552965164, 'EDUCATION_1': 0.0, 'EDUCATION_2': -0.009999999776482582, 'EDUCATION_3': 0.009999999776482582, 'EDUCATION_4': 0.0, 'MARRIAGE_1': 0.009999999776482582, 'MARRIAGE_2': 0.019999999552965164, 'MARRIAGE_3': 0.0, 'MARRIAGE_4': 0.0}","{'SEX': 2, 'EDUCATION': 3, 'MARRIAGE': 1, 'LIMIT_BAL': 200000, 'AGE': 41, 'PAY_0': -2, 'PAY_2': -2, 'PAY_3': -2, 'PAY_4': -2, 'PAY_5': -2, 'PAY_6': -2, 'BILL_AMT1': -140, 'BILL_AMT2': -70, 'BILL_AMT3': -70, 'BILL_AMT4': 13968, 'BILL_AMT5': 6652, 'BILL_AMT6': 9696, 'PAY_AMT1': 0, 'PAY_AMT2': 0, 'PAY_AMT3': 14038, 'PAY_AMT4': 6684, 'PAY_AMT5': 9744, 'PAY_AMT6': 1046}",0.5720118284225464,False
12442,0.31144515,"{'LIMIT_BAL': -0.23999999463558197, 'AGE': -0.009999999776482582, 'PAY_0': -0.23999999463558197, 'PAY_2': -0.11999999731779099, 'PAY_3': -0.03999999910593033, 'PAY_4': -0.03999999910593033, 'PAY_5': -0.029999999329447746, 'PAY_6': -0.009999999776482582, 'BILL_AMT1': 0.15000000596046448, 'BILL_AMT2': 0.25, 'BILL_AMT3': 0.10999999940395355, 'BILL_AMT4': -0.019999999552965164, 'BILL_AMT5': 0.03999999910593033, 'BILL_AMT6': 0.10999999940395355, 'PAY_AMT1': -0.10000000149011612, 'PAY_AMT2': -0.14000000059604645, 'PAY_AMT3': -0.10999999940395355, 'PAY_AMT4': -0.10000000149011612, 'PAY_AMT5': -0.03999999910593033, 'PAY_AMT6': -0.1599999964237213, 'SEX_1': 0.009999999776482582, 'SEX_2': 0.009999999776482582, 'EDUCATION_1': -0.009999999776482582, 'EDUCATION_2': -0.03999999910593033, 'EDUCATION_3': -0.0, 'EDUCATION_4': 0.0, 'MARRIAGE_1': -0.009999999776482582, 'MARRIAGE_2': -0.019999999552965164, 'MARRIAGE_3': 0.0, 'MARRIAGE_4': 0.0}","{'SEX': 1, 'EDUCATION': 1, 'MARRIAGE': 2, 'LIMIT_BAL': 460000, 'AGE': 34, 'PAY_0': 0, 'PAY_2': 0, 'PAY_3': 0, 'PAY_4': 0, 'PAY_5': 0, 'PAY_6': 0, 'BILL_AMT1': 362816, 'BILL_AMT2': 372284, 'BILL_AMT3': 380257, 'BILL_AMT4': 386847, 'BILL_AMT5': 301231, 'BILL_AMT6': 325831, 'PAY_AMT1': 15325, 'PAY_AMT2': 16000, 'PAY_AMT3': 15000, 'PAY_AMT4': 11000, 'PAY_AMT5': 30000, 'PAY_AMT6': 20004}",0.5720118284225464,False
19494,0.37761018,"{'LIMIT_BAL': -0.05000000074505806, 'AGE': -0.019999999552965164, 'PAY_0': -0.15000000596046448, 'PAY_2': -0.14000000059604645, 'PAY_3': -0.05999999865889549, 'PAY_4': -0.05000000074505806, 'PAY_5': -0.05999999865889549, 'PAY_6': -0.029999999329447746, 'BILL_AMT1': 0.10999999940395355, 'BILL_AMT2': 0.03999999910593033, 'BILL_AMT3': 0.029999999329447746, 'BILL_AMT4': -0.019999999552965164, 'BILL_AMT5': 0.029999999329447746, 'BILL_AMT6': -0.0, 'PAY_AMT1': -0.009999999776482582, 'PAY_AMT2': 0.03999999910593033, 'PAY_AMT3': -0.03999999910593033, 'PAY_AMT4': 0.0, 'PAY_AMT5': -0.019999999552965164, 'PAY_AMT6': -0.029999999329447746, 'SEX_1': -0.009999999776482582, 'SEX_2': -0.009999999776482582, 'EDUCATION_1': 0.0, 'EDUCATION_2': -0.009999999776482582, 'EDUCATION_3': 0.009999999776482582, 'EDUCATION_4': 0.0, 'MARRIAGE_1': -0.009999999776482582, 'MARRIAGE_2': -0.019999999552965164, 'MARRIAGE_3': -0.0, 'MARRIAGE_4': 0.0}","{'SEX': 2, 'EDUCATION': 3, 'MARRIAGE': 2, 'LIMIT_BAL': 130000, 'AGE': 36, 'PAY_0': -1, 'PAY_2': -1, 'PAY_3': -1, 'PAY_4': -1, 'PAY_5': -1, 'PAY_6': -1, 'BILL_AMT1': 1738, 'BILL_AMT2': 1738, 'BILL_AMT3': 1738, 'BILL_AMT4': 1738, 'BILL_AMT5': 1738, 'BILL_AMT6': 1738, 'PAY_AMT1': 1738, 'PAY_AMT2': 1738, 'PAY_AMT3': 1738, 'PAY_AMT4': 1738, 'PAY_AMT5': 1738, 'PAY_AMT6': 1938}",0.5720118284225464,False
24157,0.34268463,"{'LIMIT_BAL': 0.23000000417232513, 'AGE': -0.019999999552965164, 'PAY_0': -0.25, 'PAY_2': -0.15000000596046448, 'PAY_3': -0.019999999552965164, 'PAY_4': -0.05999999865889549, 'PAY_5': -0.03999999910593033, 'PAY_6': -0.029999999329447746, 'BILL_AMT1': -0.10999999940395355, 'BILL_AMT2': -0.019999999552965164, 'BILL_AMT3': 0.009999999776482582, 'BILL_AMT4': -0.009999999776482582, 'BILL_AMT5': 0.0, 'BILL_AMT6': 0.009999999776482582, 'PAY_AMT1': -0.019999999552965164, 'PAY_AMT2': -0.05999999865889549, 'PAY_AMT3': -0.029999999329447746, 'PAY_AMT4': -0.0, 'PAY_AMT5': 0.009999999776482582, 'PAY_AMT6': -0.009999999776482582, 'SEX_1': 0.019999999552965164, 'SEX_2': 0.029999999329447746, 'EDUCATION_1': -0.009999999776482582, 'EDUCATION_2': -0.019999999552965164, 'EDUCATION_3': -0.0, 'EDUCATION_4': 0.0, 'MARRIAGE_1': -0.019999999552965164, 'MARRIAGE_2': -0.03999999910593033, 'MARRIAGE_3': -0.0, 'MARRIAGE_4': 0.0}","{'SEX': 1, 'EDUCATION': 1, 'MARRIAGE': 2, 'LIMIT_BAL': 50000, 'AGE': 28, 'PAY_0': 0, 'PAY_2': 0, 'PAY_3': 0, 'PAY_4': 0, 'PAY_5': 0, 'PAY_6': 0, 'BILL_AMT1': 44619, 'BILL_AMT2': 44645, 'BILL_AMT3': 44841, 'BILL_AMT4': 44950, 'BILL_AMT5': 44577, 'BILL_AMT6': 44816, 'PAY_AMT1': 2150, 'PAY_AMT2': 2300, 'PAY_AMT3': 2250, 'PAY_AMT4': 1700, 'PAY_AMT5': 2000, 'PAY_AMT6': 1700}",0.5720118284225464,False
15468,0.25056052,"{'LIMIT_BAL': -0.20000000298023224, 'AGE': -0.009999999776482582, 'PAY_0': -0.23999999463558197, 'PAY_2': -0.1599999964237213, 'PAY_3': -0.03999999910593033, 'PAY_4': -0.07999999821186066, 'PAY_5': -0.029999999329447746, 'PAY_6': -0.029999999329447746, 'BILL_AMT1': -0.07000000029802322, 'BILL_AMT2': 0.029999999329447746, 'BILL_AMT3': -0.0, 'BILL_AMT4': -0.019999999552965164, 'BILL_AMT5': -0.03999999910593033, 'BILL_AMT6': -0.009999999776482582, 'PAY_AMT1': -0.11999999731779099, 'PAY_AMT2': -0.05999999865889549, 'PAY_AMT3': -0.05999999865889549, 'PAY_AMT4': -0.05000000074505806, 'PAY_AMT5': -0.0, 'PAY_AMT6': -0.009999999776482582, 'SEX_1': 0.019999999552965164, 'SEX_2': 0.029999999329447746, 'EDUCATION_1': 0.009999999776482582, 'EDUCATION_2': 0.029999999329447746, 'EDUCATION_3': -0.0, 'EDUCATION_4': 0.0, 'MARRIAGE_1': 0.009999999776482582, 'MARRIAGE_2': 0.05000000074505806, 'MARRIAGE_3': -0.0, 'MARRIAGE_4': 0.0}","{'SEX': 1, 'EDUCATION': 2, 'MARRIAGE': 1, 'LIMIT_BAL': 290000, 'AGE': 38, 'PAY_0': 0, 'PAY_2': 0, 'PAY_3': 0, 'PAY_4': 0, 'PAY_5': 0, 'PAY_6': 0, 'BILL_AMT1': 116625, 'BILL_AMT2': 118801, 'BILL_AMT3': 99370, 'BILL_AMT4': 84836, 'BILL_AMT5': 82168, 'BILL_AMT6': 80299, 'PAY_AMT1': 5000, 'PAY_AMT2': 3530, 'PAY_AMT3': 3019, 'PAY_AMT4': 2818, 'PAY_AMT5': 3000, 'PAY_AMT6': 3199}",0.5720118284225464,False
20633,0.49312368,"{'LIMIT_BAL': -0.20000000298023224, 'AGE': -0.009999999776482582, 'PAY_0': -0.20999999344348907, 'PAY_2': -0.10999999940395355, 'PAY_3': -0.019999999552965164, 'PAY_4': 0.44999998807907104, 'PAY_5': -0.029999999329447746, 'PAY_6': -0.03999999910593033, 'BILL_AMT1': 0.10999999940395355, 'BILL_AMT2': -0.03999999910593033, 'BILL_AMT3': 0.0, 'BILL_AMT4': -0.019999999552965164, 'BILL_AMT5': -0.009999999776482582, 'BILL_AMT6': -0.009999999776482582, 'PAY_AMT1': -0.0, 'PAY_AMT2': -0.03999999910593033, 'PAY_AMT3': 0.20000000298023224, 'PAY_AMT4': -0.009999999776482582, 'PAY_AMT5': -0.009999999776482582, 'PAY_AMT6': -0.019999999552965164, 'SEX_1': 0.029999999329447746, 'SEX_2': -0.0, 'EDUCATION_1': 0.009999999776482582, 'EDUCATION_2': 0.019999999552965164, 'EDUCATION_3': -0.0, 'EDUCATION_4': 0.0, 'MARRIAGE_1': -0.019999999552965164, 'MARRIAGE_2': -0.05999999865889549, 'MARRIAGE_3': -0.0, 'MARRIAGE_4': 0.0}","{'SEX': 1, 'EDUCATION': 2, 'MARRIAGE': 2, 'LIMIT_BAL': 260000, 'AGE': 30, 'PAY_0': 0, 'PAY_2': 0, 'PAY_3': 0, 'PAY_4': 2, 'PAY_5': 0, 'PAY_6': 0, 'BILL_AMT1': 4640, 'BILL_AMT2': 5891, 'BILL_AMT3': 8840, 'BILL_AMT4': 8464, 'BILL_AMT5': 10068, 'BILL_AMT6': 10977, 'PAY_AMT1': 1500, 'PAY_AMT2': 4000, 'PAY_AMT3': 0, 'PAY_AMT4': 2000, 'PAY_AMT5': 1500, 'PAY_AMT6': 1000}",0.5720118284225464,False
